order_id,order_date,customer_id,product_id,store_id,quantity,unit_price,discount,revenue,cost,profit,order_status
O007101,2022-12-21,C00531,P0066,S002,3,851.9987905428776,0.2,2044.7970973029064,533.0491023768529,445.6497901723476,Cancelled
O007102,2023-05-02,C00594,P0028,S003,5,1607.2491532161218,0.0,8036.245766080609,606.736710579563,5002.562213182795,Completed
O007104,2022-01-03,C00290,P0097,S019,5,1686.8417237351211,0.1,7590.787756808046,849.7825340575203,-3341.8750865204447,Cancelled
O007106,2022-10-18,C00115,P0036,S021,4,1526.1869535179178,0.4,3662.848688443002,1041.3618613913663,-502.5987571224628,Returned
O007108,2024-11-30,C00247,P0099,S001,1,1016.9416622801062,0.0,1016.9416622801062,802.5157654742326,-214.4258968058737,Completed
O007109,2023-02-06,C00079,P0065,S006,3,1655.8633369650167,0.1,4470.831009805545,1039.0832069034636,1353.5813890951545,Completed
O007110,2023-05-13,C00616,P0103,S006,4,1705.2277151127846,0.1,6138.819774406024,639.0965854709226,3582.433432522334,Cancelled
O007111,2022-09-08,C00086,P0017,S005,1,604.0672442012574,0.3,422.84707094088014,466.47979778988497,-43.632726849004825,Returned
O007112,2023-04-25,C00290,P0004,S001,7,1535.1623392347294,0.1,9671.522737178797,705.0742422594221,4736.00304136284,Cancelled
O007113,2024-06-07,C00195,P0004,S004,2,1535.1623392347294,0.0,3070.324678469459,705.0742422594221,1660.1761939506146,Completed
O007114,2025-11-03,C00619,P0008,S004,1,1240.943978600886,0.2,992.755182880709,356.5011903792333,636.2539925014756,Completed
O007115,2023-11-25,C00377,P0065,S001,4,1655.8633369650167,0.0,6623.453347860067,1039.0832069034636,2467.1205202462124,Completed
O007119,2024-03-28,C00098,P0028,S002,4,1607.2491532161218,0.1,5786.096951578039,606.736710579563,3359.150109259787,Returned
O007120,2025-02-22,C00570,P0037,S006,2,1562.687851129848,0.0,3125.375702259696,445.0739738261109,2235.2277546074743,Cancelled
O007121,2024-08-17,C00204,P0037,S018,2,1562.687851129848,0.0,3125.375702259696,445.0739738261109,2235.2277546074743,Completed
O007122,2023-09-22,C00782,P0037,S012,4,1562.687851129848,0.0,6250.751404519392,445.0739738261109,-4470.4555092149485,Cancelled
O007123,2024-08-29,C00530,P0035,S018,2,1769.129510127903,0.0,3538.259020255806,859.3103436057877,-1819.6383330442304,Completed
O007125,2023-09-09,C00476,P0003,S003,5,770.9754935761027,0.4,2312.9264807283084,325.01592592183863,687.8468511191154,Cancelled
O007126,2022-10-28,C00094,P0073,S003,4,1217.0892584502838,0.2,3894.685627040908,496.9566985491522,1906.858832844299,Returned
O007127,2024-05-09,C00063,P0070,S003,5,1688.8437954775063,0.0,8444.218977387533,959.5815292476168,3646.311331149449,Cancelled
O007128,2022-08-01,C00045,P0053,S002,4,1748.2126740940705,0.0,6992.850696376281,275.94951834744853,5889.052622986487,Completed
O007129,2022-02-23,C00005,P0028,S003,6,1607.2491532161218,0.1,8679.145427367057,606.736710579563,5038.725163889679,Returned
O007130,2025-12-10,C00319,P0050,S004,1,1289.1707583042296,0.4,773.5024549825378,686.4217306868737,87.08072429566403,Completed
O007131,2025-08-05,C00787,P0120,S004,1,1151.031603374418,0.3,805.7221223620925,380.69183971697566,425.0302826451168,Completed
O007132,2024-11-14,C00232,P0028,S005,1,1607.2491532161218,0.0,1607.2491532161218,606.736710579563,1000.5124426365588,Cancelled
O007133,2023-06-06,C00317,P0008,S004,4,1240.943978600886,0.3,3474.643140082481,356.5011903792333,2048.638378565548,Returned
O007134,2024-08-02,C00414,P0070,S014,5,1688.8437954775063,0.0,8444.218977387533,959.5815292476168,2187.786798689669,Completed
O007135,2022-02-22,C00302,P0075,S001,8,1341.0668381550915,0.4,6437.120823144439,1170.5034971659554,-2926.9071541832045,Completed
O007138,2025-02-10,C00737,P0094,S003,4,1607.356658406681,0.0,6429.426633626724,1176.36000126801,1723.9866285546832,Completed
O007139,2023-09-17,C00427,P0094,S001,7,1607.356658406681,0.0,11251.496608846766,1176.36000126801,3016.976599970696,Cancelled
O007140,2024-03-06,C00439,P0050,S023,1,1289.1707583042296,0.4,773.5024549825378,686.4217306868737,-87.08072429566403,Cancelled
O007141,2024-03-20,C00086,P0037,S004,3,1562.687851129848,0.0,4688.063553389544,445.0739738261109,3352.841631911211,Completed
O007143,2025-11-19,C00503,P0004,S007,2,1535.1623392347294,0.1,2763.292210622513,705.0742422594221,1353.1437261036683,Completed
O007144,2024-04-18,C00081,P0065,S004,1,1655.8633369650167,0.1,1490.277003268515,1039.0832069034636,451.1937963650514,Cancelled
O007145,2022-02-27,C00622,P0118,S008,4,741.3404414875589,0.3,2075.7532361651647,422.3806616016437,-386.23058975859,Cancelled
O007146,2025-01-01,C00689,P0004,S005,4,1535.1623392347294,0.1,5526.584421245026,705.0742422594221,2706.287452207337,Completed
O007148,2025-01-11,C00707,P0093,S004,4,1713.5477437053562,0.0,6854.190974821425,740.6553492678091,3891.569577750188,Completed
O007150,2022-01-16,C00754,P0013,S014,5,1542.7386513719466,0.1,6942.32393117376,378.7947359883192,3029.0101507392983,Completed
O007152,2024-07-10,C00626,P0084,S005,3,1765.1678986565646,0.0,5295.503695969694,280.2814343278883,4454.659392986028,Cancelled
O007153,2025-06-04,C00198,P0037,S019,4,1562.687851129848,0.0,6250.751404519392,445.0739738261109,-4470.4555092149485,Returned
O007154,2025-05-23,C00198,P0100,S005,1,1262.73840797684,0.2,1010.190726381472,829.1949468226716,180.9957795588004,Returned
O007155,2023-07-01,C00601,P0047,S002,9,1531.4392275203684,0.1,12404.657742914984,836.7729310839944,4873.701363159034,Returned
O007158,2025-10-10,C00725,P0089,S001,1,688.7173458519813,0.4,413.2304075111888,687.6450582214873,-274.4146507102985,Returned
O007159,2025-01-10,C00707,P0053,S003,4,1748.2126740940705,0.0,6992.850696376281,275.94951834744853,5889.052622986487,Completed
O007162,2025-01-18,C00395,P0103,S024,2,1705.2277151127846,0.0,3410.455430225569,639.0965854709226,2132.262259283724,Returned
O007164,2025-03-27,C00083,P0037,S003,3,1562.687851129848,0.0,4688.063553389544,445.0739738261109,3352.841631911211,Cancelled
O007165,2022-12-11,C00478,P0070,S005,4,1688.8437954775063,0.0,6755.375181910026,959.5815292476168,2917.049064919559,Cancelled
O007166,2023-03-10,C00018,P0103,S001,3,1705.2277151127846,0.1,4604.114830804519,639.0965854709226,2686.8250743917506,Cancelled
O007167,2024-03-10,C00201,P0013,S006,4,1542.7386513719466,0.0,6170.9546054877865,378.7947359883192,4655.77566153451,Cancelled
O007169,2022-04-08,C00318,P0035,S003,5,1769.129510127903,0.1,7961.082795575563,859.3103436057877,3664.531077546624,Returned
O007170,2025-09-04,C00766,P0070,S006,4,1688.8437954775063,0.0,6755.375181910026,959.5815292476168,2917.049064919559,Completed
O007171,2025-05-01,C00472,P0028,S001,3,1607.2491532161218,0.1,4339.5727136835285,606.736710579563,2519.36258194484,Completed
O007173,2024-03-23,C00382,P0053,S005,3,1748.2126740940705,0.0,5244.638022282211,275.94951834744853,4416.789467239865,Completed
O007174,2022-07-09,C00167,P0028,S012,2,1607.2491532161218,0.1,2893.0484757890194,606.736710579563,1679.5750546298934,Cancelled
O007175,2024-09-15,C00027,P0018,S006,1,813.62745595867,0.2,650.9019647669361,790.4735060655274,139.57154129859134,Cancelled
O007176,2024-07-18,C00025,P0111,S006,1,1495.087108764724,0.4,897.0522652588344,1376.1675401476557,-479.1152748888211,Completed
O007177,2023-06-10,C00244,P0053,S004,6,1748.2126740940705,0.0,10489.276044564422,275.94951834744853,8833.57893447973,Completed
O007179,2022-12-02,C00218,P0065,S002,3,1655.8633369650167,0.0,4967.59001089505,1039.0832069034636,1850.340390184659,Completed
O007180,2023-10-19,C00490,P0035,S002,7,1769.129510127903,0.0,12383.90657089532,859.3103436057877,6368.734165654807,Returned
O007183,2024-05-11,C00191,P0097,S013,1,1686.8417237351211,0.0,1686.8417237351211,849.7825340575203,-837.0591896776009,Cancelled
O007185,2024-09-23,C00543,P0013,S010,1,1542.7386513719466,0.1,1388.464786234752,378.7947359883192,1009.6700502464328,Cancelled
O007186,2025-10-17,C00713,P0071,S003,1,1185.0600095336956,0.4,711.0360057202173,829.2668452799361,118.2308395597188,Completed
O007187,2023-07-22,C00131,P0070,S005,6,1688.8437954775063,0.0,10133.06277286504,959.5815292476168,4375.573597379339,Cancelled
O007188,2022-07-06,C00213,P0093,S005,6,1713.5477437053562,0.1,9253.157816008925,740.6553492678091,4809.22572040207,Cancelled
O007189,2022-08-09,C00266,P0037,S004,8,1562.687851129848,0.0,12501.502809038784,445.0739738261109,8940.911018429897,Completed
O007190,2023-07-15,C00456,P0013,S004,7,1542.7386513719466,0.1,9719.253503643264,378.7947359883192,7067.690351725029,Returned
O007192,2023-01-02,C00095,P0104,S014,5,1574.2381870435063,0.0,7871.190935217533,720.6447031142851,2560.7804517876643,Returned
O007193,2024-06-16,C00720,P0101,S002,2,1146.9469794628535,0.2,1835.1151671405653,1047.8676728805317,260.6201786204972,Completed
O007194,2025-09-23,C00072,P0042,S003,1,655.3071110532695,0.0,655.3071110532695,281.5766058335869,-373.7305052196826,Returned
O007195,2023-03-05,C00415,P0104,S005,3,1574.2381870435063,0.0,4722.71456113052,720.6447031142851,2560.7804517876643,Cancelled
O007196,2022-08-21,C00693,P0053,S003,6,1748.2126740940705,0.0,10489.276044564422,275.94951834744853,8833.57893447973,Completed
O007197,2025-12-29,C00049,P0004,S004,2,1535.1623392347294,0.0,3070.324678469459,705.0742422594221,1660.1761939506146,Returned
O007198,2025-09-15,C00420,P0065,S021,4,1655.8633369650167,0.1,5961.10801307406,1039.0832069034636,1804.7751854602056,Completed
O007199,2022-07-29,C00475,P0094,S005,4,1607.356658406681,0.1,5786.483970264051,1176.36000126801,1081.0439651920103,Completed
O007200,2022-08-08,C00316,P0105,S003,4,1181.886115658219,0.3,3309.281123843013,940.780496023066,453.8408602492509,Completed
O007201,2022-10-01,C00674,P0028,S012,4,1607.2491532161218,0.1,5786.096951578039,606.736710579563,-3359.150109259787,Cancelled
O007202,2024-09-22,C00557,P0102,S004,5,1704.6157277532873,0.1,7670.770774889792,337.8075004305419,5981.733272737082,Completed
O007203,2022-10-13,C00128,P0103,S004,7,1705.2277151127846,0.0,11936.594005789491,639.0965854709226,7462.917907493033,Completed
O007204,2023-03-15,C00765,P0065,S002,3,1655.8633369650167,0.0,4967.59001089505,1039.0832069034636,1850.340390184659,Cancelled
O007205,2025-05-15,C00703,P0084,S018,4,1765.1678986565646,0.1,6354.604435163633,280.2814343278883,5233.47869785208,Cancelled
O007206,2023-11-13,C00222,P0013,S006,7,1542.7386513719466,0.0,10799.170559603626,378.7947359883192,8147.607407685392,Completed
O007207,2025-02-21,C00068,P0053,S006,2,1748.2126740940705,0.0,3496.425348188141,275.94951834744853,2944.526311493244,Completed
O007208,2024-05-01,C00602,P0097,S002,3,1686.8417237351211,0.1,4554.472654084827,849.7825340575203,2005.125051912266,Completed
O007209,2024-12-09,C00784,P0004,S016,3,1535.1623392347294,0.0,4605.4870177041885,705.0742422594221,-1494.1585745555533,Returned
O007210,2023-10-09,C00664,P0065,S004,6,1655.8633369650167,0.0,9935.1800217901,1039.0832069034636,3700.680780369318,Completed
O007211,2024-08-12,C00625,P0093,S003,2,1713.5477437053562,0.1,3084.3859386696413,740.6553492678091,1603.075240134023,Cancelled
O007212,2023-12-14,C00029,P0035,S004,9,1769.129510127903,0.1,14329.949032036016,859.3103436057877,6596.155939583925,Cancelled
O007213,2024-08-15,C00298,P0084,S005,4,1765.1678986565646,0.1,6354.604435163633,280.2814343278883,5233.47869785208,Returned
O007214,2023-11-11,C00275,P0047,S019,5,1531.4392275203684,0.0,7657.196137601842,836.7729310839944,3473.331482181869,Cancelled
O007215,2023-09-08,C00701,P0070,S006,6,1688.8437954775063,0.0,10133.06277286504,959.5815292476168,4375.573597379339,Cancelled
O007217,2025-04-21,C00770,P0053,S001,3,1748.2126740940705,0.0,5244.638022282211,275.94951834744853,4416.789467239865,Completed
O007218,2023-11-30,C00393,P0018,S005,1,813.62745595867,0.4,488.176473575202,790.4735060655274,302.2970324903255,Cancelled
O007219,2022-03-07,C00236,P0045,S022,4,1740.9281116643087,0.1,6267.341201991511,659.8815125907777,-3627.8151516284006,Returned
O007220,2022-01-17,C00080,P0047,S015,4,1531.4392275203684,0.1,5513.181219073326,836.7729310839944,1299.653696842409,Completed
O007221,2022-04-05,C00294,P0103,S014,8,1705.2277151127846,0.0,13641.821720902277,639.0965854709226,5117.429422280938,Returned
O007222,2024-11-09,C00318,P0031,S004,1,845.4060091307479,0.4,507.2436054784487,994.40369800571,-487.1600925272613,Returned
O007225,2025-01-06,C00628,P0104,S009,2,1574.2381870435063,0.1,2833.628736678312,720.6447031142851,1392.3393304497415,Returned
O007226,2025-01-22,C00682,P0097,S002,3,1686.8417237351211,0.0,5060.525171205363,849.7825340575203,2511.1775690328022,Completed
O007227,2022-11-02,C00754,P0094,S017,6,1607.356658406681,0.0,9644.139950440083,1176.36000126801,2585.979942832024,Completed
O007228,2025-11-12,C00131,P0013,S003,3,1542.7386513719466,0.0,4628.21595411584,378.7947359883192,3491.8317461508823,Cancelled
O007229,2024-08-15,C00511,P0104,S001,2,1574.2381870435063,0.1,2833.628736678312,720.6447031142851,1392.3393304497415,Completed
O007231,2022-05-23,C00129,P0045,S006,4,1740.9281116643087,0.1,6267.341201991511,659.8815125907777,3627.8151516284006,Returned
O007232,2023-03-08,C00786,P0084,S002,5,1765.1678986565646,0.1,7943.255543954541,280.2814343278883,6541.8483723151,Cancelled
O007233,2023-10-12,C00542,P0104,S019,7,1574.2381870435063,0.1,9917.700578374091,720.6447031142851,4873.187656574096,Cancelled
O007234,2024-01-31,C00355,P0045,S019,2,1740.9281116643087,0.0,3481.856223328617,659.8815125907777,-2162.093198147062,Cancelled
O007235,2024-10-28,C00485,P0018,S006,1,813.62745595867,0.3,569.5392191710689,790.4735060655274,-220.93428689445847,Cancelled
O007236,2022-03-12,C00189,P0063,S005,3,1270.449831301123,0.3,2667.944645732358,864.4007695695038,74.74233702384618,Completed
O007237,2022-01-14,C00561,P0047,S006,6,1531.4392275203684,0.0,9188.63536512221,836.7729310839944,4167.997778618244,Completed
O007238,2024-09-27,C00583,P0104,S025,6,1574.2381870435063,0.0,9445.42912226104,720.6447031142851,5121.560903575329,Returned
O007239,2022-03-27,C00746,P0065,S005,8,1655.8633369650167,0.0,13246.906695720134,1039.0832069034636,4934.241040492425,Completed
O007242,2022-09-05,C00042,P0066,S006,4,851.9987905428776,0.2,2726.3961297372084,533.0491023768529,594.1997202297966,Completed
O007244,2025-01-14,C00585,P0094,S001,6,1607.356658406681,0.0,9644.139950440083,1176.36000126801,2585.979942832024,Completed
O007248,2024-11-20,C00798,P0004,S006,3,1535.1623392347294,0.1,4144.938315933769,705.0742422594221,2029.715589155503,Completed
O007249,2023-01-10,C00357,P0102,S001,4,1704.6157277532873,0.0,6818.462911013149,337.8075004305419,5467.232909290981,Completed
O007250,2022-11-11,C00205,P0116,S001,5,565.7339164459274,0.0,2828.669582229637,1177.971373761971,-3061.187286580219,Completed
O007251,2024-08-06,C00282,P0008,S023,1,1240.943978600886,0.4,744.5663871605317,356.5011903792333,-388.0651967812984,Completed
O007253,2025-01-04,C00750,P0037,S006,3,1562.687851129848,0.0,4688.063553389544,445.0739738261109,3352.841631911211,Cancelled
O007254,2024-04-23,C00313,P0045,S006,3,1740.9281116643087,0.0,5222.784334992926,659.8815125907777,3243.139797220593,Completed
O007255,2022-02-05,C00779,P0035,S004,4,1769.129510127903,0.0,7076.518040511612,859.3103436057877,3639.276666088461,Returned
O007256,2023-06-23,C00018,P0004,S006,4,1535.1623392347294,0.0,6140.649356938918,705.0742422594221,3320.352387901229,Returned
O007257,2023-05-08,C00333,P0103,S002,3,1705.2277151127846,0.0,5115.683145338354,639.0965854709226,3198.393388925586,Completed
O007258,2023-04-03,C00738,P0103,S002,3,1705.2277151127846,0.0,5115.683145338354,639.0965854709226,3198.393388925586,Completed
O007259,2023-07-05,C00506,P0045,S001,5,1740.9281116643087,0.1,7834.176502489389,659.8815125907777,4534.768939535501,Returned
O007260,2024-01-26,C00668,P0104,S014,3,1574.2381870435063,0.0,4722.71456113052,720.6447031142851,-1536.4682710725986,Completed
O007261,2022-03-15,C00391,P0094,S001,4,1607.356658406681,0.0,6429.426633626724,1176.36000126801,1723.9866285546832,Completed
O007263,2024-11-06,C00658,P0011,S002,1,601.9940003121958,0.0,601.9940003121958,245.85736154780787,356.13663876438795,Returned
O007264,2023-04-07,C00539,P0065,S012,6,1655.8633369650167,0.0,9935.1800217901,1039.0832069034636,3700.680780369318,Completed
O007265,2025-08-21,C00337,P0013,S003,4,1542.7386513719466,0.1,5553.859144939008,378.7947359883192,4038.680200985731,Completed
O007266,2025-11-13,C00140,P0004,S008,3,1535.1623392347294,0.0,4605.4870177041885,705.0742422594221,2490.264290925922,Completed
O007267,2024-10-02,C00549,P0047,S003,5,1531.4392275203684,0.1,6891.476523841658,836.7729310839944,2707.6118684216854,Cancelled
O007269,2025-10-17,C00631,P0045,S003,2,1740.9281116643087,0.0,3481.856223328617,659.8815125907777,2162.093198147062,Completed
O007271,2023-05-27,C00433,P0013,S001,4,1542.7386513719466,0.0,6170.9546054877865,378.7947359883192,4655.77566153451,Cancelled
O007273,2023-01-12,C00160,P0070,S001,9,1688.8437954775063,0.0,15199.59415929756,959.5815292476168,6563.360396069009,Returned
O007274,2022-12-04,C00613,P0013,S004,6,1542.7386513719466,0.0,9256.43190823168,378.7947359883192,6983.663492301765,Completed
O007276,2024-04-05,C00192,P0013,S006,1,1542.7386513719466,0.0,1542.7386513719466,378.7947359883192,1163.9439153836274,Completed
O007277,2022-06-28,C00576,P0062,S004,2,828.1346073981832,0.4,993.7615288778198,392.3359149032437,-209.0896990713325,Completed
O007278,2022-02-15,C00387,P0065,S002,8,1655.8633369650167,0.0,13246.906695720134,1039.0832069034636,4934.241040492425,Completed
O007279,2022-08-20,C00097,P0075,S005,2,1341.0668381550915,0.0,2682.133676310183,1170.5034971659554,341.12668197827225,Returned
O007280,2022-09-03,C00325,P0041,S005,1,1013.0401262343142,0.0,1013.0401262343142,470.5059057667369,-542.5342204675774,Cancelled
O007281,2025-04-26,C00427,P0120,S006,1,1151.031603374418,0.3,805.7221223620925,380.69183971697566,-425.0302826451168,Completed
O007283,2025-09-21,C00252,P0071,S012,1,1185.0600095336956,0.0,1185.0600095336956,829.2668452799361,355.7931642537595,Cancelled
O007284,2023-08-17,C00298,P0084,S003,5,1765.1678986565646,0.0,8825.839493282823,280.2814343278883,7424.432321643382,Completed
O007285,2022-06-24,C00168,P0107,S006,2,1251.186182051069,0.0,2502.372364102138,1193.896572093022,114.5792199160942,Returned
O007286,2024-06-25,C00703,P0102,S004,2,1704.6157277532873,0.0,3409.2314555065745,337.8075004305419,2733.61645464549,Completed
O007287,2022-10-09,C00396,P0065,S005,3,1655.8633369650167,0.0,4967.59001089505,1039.0832069034636,1850.340390184659,Returned
O007288,2022-06-26,C00292,P0063,S001,5,1270.449831301123,0.2,5081.799325204492,864.4007695695038,-759.7954773569727,Completed
O007289,2022-12-24,C00328,P0013,S014,8,1542.7386513719466,0.0,12341.909210975571,378.7947359883192,5586.930793841411,Returned
O007291,2022-05-08,C00245,P0035,S003,6,1769.129510127903,0.0,10614.777060767416,859.3103436057877,5458.914999132691,Completed
O007292,2025-11-08,C00019,P0045,S005,2,1740.9281116643087,0.0,3481.856223328617,659.8815125907777,2162.093198147062,Cancelled
O007293,2022-01-17,C00112,P0070,S025,6,1688.8437954775063,0.0,10133.06277286504,959.5815292476168,4375.573597379339,Cancelled
O007294,2025-09-14,C00151,P0053,S004,3,1748.2126740940705,0.1,4720.17422005399,275.94951834744853,3892.325665011645,Cancelled
O007295,2023-08-15,C00531,P0037,S010,5,1562.687851129848,0.1,7032.095330084317,445.0739738261109,4806.725460953761,Cancelled
O007296,2024-05-23,C00559,P0045,S006,2,1740.9281116643087,0.0,3481.856223328617,659.8815125907777,2162.093198147062,Completed
O007297,2023-02-27,C00046,P0043,S004,1,1507.3773064389006,0.4,904.4263838633404,1700.0790843425348,-795.6527004791944,Completed
O007298,2023-08-20,C00624,P0045,S006,4,1740.9281116643087,0.0,6963.712446657235,659.8815125907777,4324.186396294124,Completed
O007300,2024-12-31,C00387,P0028,S001,2,1607.2491532161218,0.0,3214.498306432244,606.736710579563,2001.0248852731177,Returned
O007301,2024-04-22,C00469,P0075,S006,1,1341.0668381550915,0.3,938.746786708564,1170.5034971659554,-231.75671045739136,Returned
O007302,2025-10-12,C00364,P0004,S014,3,1535.1623392347294,0.0,4605.4870177041885,705.0742422594221,1494.1585745555533,Returned
O007303,2023-08-31,C00453,P0094,S005,5,1607.356658406681,0.1,7233.104962830064,1176.36000126801,1351.304956490014,Cancelled
O007305,2022-03-22,C00749,P0041,S004,4,1013.0401262343142,0.3,2836.51235345608,470.5059057667369,-954.4887303891325,Completed
O007306,2024-08-30,C00791,P0070,S003,3,1688.8437954775063,0.1,4559.878247789268,959.5815292476168,1681.1336600464178,Cancelled
O007307,2025-11-16,C00415,P0103,S005,4,1705.2277151127846,0.0,6820.910860451138,639.0965854709226,4264.5245185674485,Cancelled
O007308,2024-07-08,C00268,P0070,S005,2,1688.8437954775063,0.1,3039.918831859512,959.5815292476168,1120.7557733642784,Returned
O007309,2022-01-07,C00216,P0097,S001,4,1686.8417237351211,0.1,6072.630205446436,849.7825340575203,2673.500069216355,Completed
O007310,2022-05-17,C00697,P0035,S005,5,1769.129510127903,0.1,7961.082795575563,859.3103436057877,3664.531077546624,Completed
O007311,2025-07-11,C00603,P0035,S023,2,1769.129510127903,0.0,3538.259020255806,859.3103436057877,1819.6383330442304,Cancelled
O007312,2023-11-15,C00536,P0112,S013,3,1164.0974391726738,0.3,2444.6046222626146,1721.1607030002417,2718.87748673811,Completed
O007313,2024-10-17,C00744,P0005,S006,3,1681.028619178414,0.0,5043.085857535242,532.2965115850056,3446.1963227802253,Completed
O007314,2025-11-24,C00679,P0101,S014,1,1146.9469794628535,0.3,802.8628856239974,1047.8676728805317,147.00287235392045,Completed
O007316,2024-07-19,C00500,P0047,S010,4,1531.4392275203684,0.0,6125.7569100814735,836.7729310839944,2778.665185745496,Completed
O007317,2022-08-17,C00324,P0097,S010,2,1686.8417237351211,0.0,3373.6834474702423,849.7825340575203,1674.1183793552018,Returned
O007318,2023-05-06,C00632,P0104,S006,6,1574.2381870435063,0.0,9445.42912226104,720.6447031142851,5121.560903575329,Cancelled
O007319,2022-08-02,C00467,P0093,S006,7,1713.5477437053562,0.1,10795.350785343744,740.6553492678091,5610.7633404690805,Completed
O007320,2023-06-29,C00059,P0028,S006,5,1607.2491532161218,0.1,7232.621189472548,606.736710579563,4198.937636574734,Completed
O007321,2025-12-31,C00460,P0045,S004,2,1740.9281116643087,0.1,3133.670600995756,659.8815125907777,1813.9075758142003,Completed
O007322,2022-05-10,C00008,P0080,S004,1,681.1954334178827,0.2,544.9563467343062,1790.6885371861786,-1245.7321904518724,Cancelled
O007323,2023-11-15,C00081,P0074,S006,5,840.6439277524148,0.2,3362.57571100966,1132.949455552712,-2302.1715667539,Completed
O007324,2022-11-03,C00664,P0070,S005,9,1688.8437954775063,0.0,15199.59415929756,959.5815292476168,6563.360396069009,Returned
O007325,2022-03-08,C00650,P0102,S013,6,1704.6157277532873,0.0,10227.694366519723,337.8075004305419,8200.849363936471,Completed
O007326,2024-08-28,C00091,P0053,S016,3,1748.2126740940705,0.0,5244.638022282211,275.94951834744853,-2650.073680343919,Cancelled
O007327,2024-04-14,C00188,P0045,S003,1,1740.9281116643087,0.0,1740.9281116643087,659.8815125907777,1081.046599073531,Completed
O007328,2023-02-27,C00774,P0044,S001,8,561.6229568935612,0.0,4492.98365514849,787.9209954270376,-1810.3843082678115,Cancelled
O007329,2025-06-23,C00202,P0104,S001,2,1574.2381870435063,0.0,3148.476374087013,720.6447031142851,1707.1869678584428,Returned
O007332,2025-03-06,C00021,P0094,S003,2,1607.356658406681,0.1,2893.241985132025,1176.36000126801,540.5219825960053,Returned
O007334,2023-03-02,C00283,P0005,S005,4,1681.028619178414,0.1,6051.703029042291,532.2965115850056,3922.516982702268,Returned
O007335,2023-07-17,C00026,P0009,S003,3,709.6995282034786,0.3,1490.369009227305,859.860785580563,1089.2133475143837,Completed
O007336,2025-10-01,C00284,P0094,S003,2,1607.356658406681,0.0,3214.713316813362,1176.36000126801,861.9933142773416,Completed
O007337,2024-02-15,C00414,P0077,S006,2,1062.2632578399298,0.4,1274.7159094079157,422.0075235857207,430.7008622364744,Cancelled
O007339,2022-12-21,C00484,P0097,S008,5,1686.8417237351211,0.0,8434.208618675606,849.7825340575203,-4185.295948388005,Completed
O007340,2025-06-03,C00621,P0103,S003,4,1705.2277151127846,0.0,6820.910860451138,639.0965854709226,4264.5245185674485,Completed
O007341,2024-02-24,C00129,P0031,S006,1,845.4060091307479,0.3,591.7842063915234,994.40369800571,-402.6194916141866,Returned
O007342,2022-09-18,C00370,P0070,S005,5,1688.8437954775063,0.1,7599.79707964878,959.5815292476168,2801.8894334106963,Returned
O007345,2023-07-04,C00461,P0104,S001,7,1574.2381870435063,0.1,9917.700578374091,720.6447031142851,4873.187656574096,Returned
O007346,2022-09-08,C00145,P0074,S004,6,840.6439277524148,0.2,4035.090853211591,1132.949455552712,2762.605880104681,Completed
O007347,2023-05-01,C00215,P0065,S002,4,1655.8633369650167,0.0,6623.453347860067,1039.0832069034636,2467.1205202462124,Cancelled
O007348,2023-02-27,C00729,P0094,S004,6,1607.356658406681,0.0,9644.139950440083,1176.36000126801,2585.979942832024,Returned
O007349,2022-10-09,C00736,P0046,S006,1,877.3507747433385,0.2,701.8806197946709,1018.2353186162072,-316.35469882153643,Completed
O007350,2025-03-22,C00440,P0097,S022,1,1686.8417237351211,0.1,1518.157551361609,849.7825340575203,-668.3750173040887,Completed
O007352,2022-07-18,C00218,P0028,S004,9,1607.2491532161218,0.0,14465.242378945097,606.736710579563,9004.61198372903,Returned
O007353,2025-08-08,C00167,P0037,S005,4,1562.687851129848,0.0,6250.751404519392,445.0739738261109,4470.4555092149485,Completed
O007354,2022-10-12,C00570,P0033,S004,4,657.8595347070443,0.3,1842.006697179724,248.803649241281,846.7921002145999,Completed
O007355,2024-03-15,C00301,P0053,S003,1,1748.2126740940705,0.0,1748.2126740940705,275.94951834744853,1472.2631557466218,Cancelled
O007356,2022-10-07,C00626,P0100,S005,5,1262.73840797684,0.4,3788.21522393052,829.1949468226716,-357.7595101828383,Completed
O007357,2023-07-23,C00320,P0005,S004,8,1681.028619178414,0.1,12103.406058084582,532.2965115850056,7845.033965404536,Completed
O007358,2023-07-14,C00684,P0035,S005,6,1769.129510127903,0.1,9553.299354690676,859.3103436057877,4397.43729305595,Completed
O007360,2023-07-04,C00745,P0097,S002,6,1686.8417237351211,0.1,9108.945308169654,849.7825340575203,4010.250103824532,Cancelled
O007361,2022-09-01,C00668,P0094,S001,5,1607.356658406681,0.0,8036.783292033405,1176.36000126801,2154.9832856933544,Returned
O007362,2024-09-15,C00729,P0097,S006,3,1686.8417237351211,0.0,5060.525171205363,849.7825340575203,2511.1775690328022,Completed
O007363,2023-10-22,C00731,P0004,S014,3,1535.1623392347294,0.0,4605.4870177041885,705.0742422594221,-1494.1585745555533,Completed
O007364,2022-08-01,C00460,P0023,S003,3,1167.4205054126812,0.3,2451.5830613666303,743.8203307449207,220.1220691318681,Returned
O007365,2022-09-13,C00289,P0005,S004,6,1681.028619178414,0.0,10086.171715070484,532.2965115850056,6892.392645560451,Cancelled
